pedido_id,cliente_id,restaurante_id,producto_id,fecha_id,estado_pedido,cantidad,monto_total
2669,132,20,51,718,pendiente,1,10.07
2670,8,5,69,449,completado,3,40.62
2671,115,11,16,73,cancelado,2,11.04
2672,167,8,53,700,preparando,3,44.49
2673,18,6,33,264,cancelado,2,28.36
2674,100,20,2,321,preparando,2,38.9
2675,22,14,98,307,completado,1,15.5
2676,200,12,19,147,completado,1,6.98
2677,104,10,68,450,cancelado,1,18.5
2678,61,20,73,248,preparando,2,26.86
2679,158,5,54,99,pendiente,4,54.52
2680,40,17,30,469,completado,2,7.86
2681,25,5,25,116,preparando,4,68.44
2682,52,6,38,494,pendiente,3,24.24
2683,134,7,2,564,preparando,2,38.9
2684,171,9,97,608,preparando,4,65.48
2685,101,7,46,543,pendiente,1,6.77
2686,140,11,57,344,cancelado,2,34.44
2687,48,3,29,91,pendiente,4,37.64
2688,97,1,35,581,preparando,4,29.08
2689,28,20,43,67,cancelado,4,70.04
2690,136,10,2,181,pendiente,2,38.9
2691,182,1,36,505,cancelado,4,79.52
2692,148,8,51,478,pendiente,4,40.28
2693,138,16,75,185,pendiente,4,67.48
2694,9,12,57,184,pendiente,4,68.88
2695,31,20,62,580,pendiente,4,23.92
2696,149,1,3,677,completado,3,28.47
2697,197,2,6,450,preparando,2,6.56
2698,81,10,27,443,preparando,4,62.0
2699,189,5,11,665,preparando,2,15.04
2700,6,2,77,377,completado,2,20.88
2701,131,9,97,495,preparando,1,16.37
2702,49,16,47,20,preparando,4,63.68
2703,68,12,43,308,cancelado,1,17.51
2704,45,4,56,248,pendiente,4,53.6
2705,79,1,82,94,cancelado,4,70.68
2706,160,20,81,14,completado,1,6.36
2707,194,15,23,534,pendiente,4,68.2
2708,180,20,57,56,completado,1,17.22
2709,131,13,77,409,pendiente,2,20.88
2710,110,2,47,215,pendiente,4,63.68
2711,103,13,16,436,cancelado,1,5.52
2712,80,15,21,391,completado,4,41.52
2713,197,4,30,263,cancelado,2,7.86
2714,107,7,21,10,preparando,1,10.38
2715,60,7,87,268,completado,1,11.68
2716,87,14,71,34,completado,4,37.44
2717,39,8,18,36,cancelado,3,44.43
2718,141,10,99,181,cancelado,3,42.03
2719,25,4,84,46,completado,1,16.68
2720,153,7,36,347,preparando,3,59.64
2721,87,4,13,680,pendiente,4,55.28
2722,176,1,71,529,preparando,4,37.44
2723,90,11,29,295,completado,2,18.82
2724,136,17,39,399,preparando,3,12.96
2725,109,7,29,580,preparando,3,28.23
2726,69,4,31,659,cancelado,4,47.4
2727,11,6,15,569,pendiente,1,17.23
2728,173,10,64,48,cancelado,2,22.14
2729,13,5,26,677,pendiente,2,20.16
2730,127,8,1,299,preparando,1,6.24
2731,65,8,37,580,completado,1,6.21
2732,122,15,85,331,cancelado,3,32.07
2733,72,16,19,285,cancelado,3,20.94
2734,88,9,25,493,preparando,4,68.44
2735,121,4,61,359,pendiente,3,34.86
2736,171,20,5,18,pendiente,3,54.48
2737,149,13,65,308,cancelado,4,51.24
2738,154,6,92,508,preparando,4,55.84
2739,17,5,99,409,completado,1,14.01
2740,104,15,58,596,pendiente,3,41.16
2741,8,5,100,714,preparando,1,19.32
2742,8,19,85,284,cancelado,1,10.69
2743,152,6,65,626,pendiente,3,38.43
2744,57,10,60,468,preparando,1,17.7
2745,58,14,48,394,cancelado,2,23.24
2746,97,9,37,544,preparando,1,6.21
2747,48,5,13,301,pendiente,4,55.28
2748,141,13,81,275,cancelado,4,25.44
2749,48,12,29,389,completado,2,18.82
2750,171,17,83,120,completado,3,26.19
2751,103,16,45,524,pendiente,2,32.24
2752,32,10,65,553,completado,1,12.81
2753,96,11,87,395,pendiente,3,35.04
2754,186,17,42,510,completado,2,12.12
2755,54,12,39,233,pendiente,3,12.96
2756,128,13,41,562,completado,1,11.41
2757,120,11,36,697,preparando,2,39.76
2758,103,3,97,177,preparando,2,32.74
2759,150,16,47,29,cancelado,2,31.84
2760,195,2,92,277,cancelado,4,55.84
2761,147,11,48,617,preparando,3,34.86
2762,173,19,4,248,completado,3,51.9
2763,110,7,6,270,preparando,1,3.28
2764,112,4,90,657,preparando,3,34.35
2765,168,7,6,103,pendiente,2,6.56
2766,116,13,67,495,cancelado,4,32.96
2767,33,5,14,439,pendiente,2,33.34
2768,53,18,81,254,preparando,2,12.72
2769,130,8,92,551,completado,3,41.88
2770,51,10,32,180,preparando,4,69.44
2771,42,3,28,49,cancelado,3,9.57
2772,38,6,8,209,pendiente,4,67.4
2773,17,19,5,584,pendiente,3,54.48
2774,183,6,80,566,cancelado,3,50.25
2775,175,10,86,60,completado,1,5.24
2776,30,1,64,385,preparando,1,11.07
2777,79,1,37,163,pendiente,1,6.21
2778,175,17,26,184,preparando,4,40.32
2779,39,15,78,442,completado,1,12.35
2780,50,14,18,453,cancelado,1,14.81
2781,57,16,93,312,preparando,4,75.4
2782,60,1,34,274,preparando,4,50.28
2783,137,11,2,465,cancelado,4,77.8
2784,64,9,10,336,completado,3,16.95
2785,46,11,3,426,pendiente,3,28.47
2786,46,12,1,73,preparando,2,12.48
2787,94,1,27,102,cancelado,1,15.5
2788,97,15,19,525,cancelado,1,6.98
2789,70,8,27,31,preparando,1,15.5
2790,67,6,89,628,preparando,4,39.0
2791,33,9,51,301,completado,2,20.14
2792,22,8,81,608,preparando,3,19.08
2793,20,5,60,410,pendiente,3,53.1
2794,126,10,24,699,cancelado,1,12.35
2795,48,16,12,520,cancelado,1,10.87
2796,79,12,30,618,completado,4,15.72
2797,85,2,40,137,pendiente,3,29.25
2798,102,4,57,56,completado,2,34.44
2799,46,6,98,271,pendiente,2,31.0
2800,9,18,58,352,pendiente,1,13.72
2801,148,5,76,8,completado,3,10.11
2802,122,5,59,293,preparando,2,12.94
2803,87,5,28,325,preparando,1,3.19
2804,150,12,41,365,pendiente,1,11.41
2805,97,6,34,623,pendiente,2,25.14
2806,78,7,24,30,pendiente,1,12.35
2807,140,9,33,520,completado,1,14.18
2808,37,10,79,322,completado,4,42.68
2809,115,16,15,635,completado,1,17.23
2810,128,4,74,540,cancelado,2,25.04
2811,17,8,39,125,cancelado,4,17.28
2812,89,13,49,142,cancelado,2,25.18
2813,108,14,82,115,cancelado,2,35.34
2814,139,11,43,147,cancelado,1,17.51
2815,58,11,99,518,cancelado,1,14.01
2816,13,8,80,348,pendiente,1,16.75
2817,58,4,75,101,completado,4,67.48
2818,178,14,23,101,pendiente,4,68.2
2819,101,16,81,426,pendiente,2,12.72
2820,137,17,89,574,completado,4,39.0
2821,103,18,97,367,completado,4,65.48
2822,125,19,35,430,preparando,2,14.54
2823,161,20,26,323,pendiente,4,40.32
2824,59,8,75,363,pendiente,2,33.74
2825,50,2,15,180,pendiente,2,34.46
2826,54,15,34,25,completado,3,37.71
2827,46,18,47,265,pendiente,4,63.68
2828,93,17,16,688,cancelado,4,22.08
2829,7,15,58,287,preparando,2,27.44
2830,133,17,38,286,completado,4,32.32
2831,165,12,17,350,cancelado,1,13.39
2832,86,1,88,642,cancelado,2,34.08
2833,16,2,57,254,pendiente,3,51.66
2834,90,16,96,689,cancelado,3,16.17
2835,7,10,6,628,cancelado,3,9.84
2836,91,15,20,58,preparando,1,16.95
2837,48,8,48,609,cancelado,3,34.86
2838,25,1,99,24,cancelado,1,14.01
2839,38,16,26,138,cancelado,3,30.24
2840,66,13,26,181,pendiente,1,10.08
2841,103,12,26,248,preparando,2,20.16
2842,103,20,38,152,pendiente,3,24.24
2843,32,19,27,506,completado,2,31.0
2844,168,4,88,329,preparando,1,17.04
2845,200,11,16,520,cancelado,2,11.04
2846,163,18,100,703,preparando,2,38.64
2847,31,10,24,243,cancelado,2,24.7
2848,196,14,62,548,pendiente,2,11.96
2849,73,3,40,203,preparando,3,29.25
2850,79,13,65,338,pendiente,3,38.43
2851,177,8,74,703,pendiente,1,12.52
2852,19,11,29,394,pendiente,3,28.23
2853,101,6,23,714,pendiente,4,68.2
2854,53,12,93,44,preparando,3,56.55
2855,183,5,98,640,cancelado,3,46.5
2856,52,8,97,325,preparando,1,16.37
2857,36,1,65,61,pendiente,4,51.24
2858,25,13,24,244,completado,2,24.7
2859,35,4,86,133,preparando,4,20.96
2860,18,3,6,272,cancelado,1,3.28
2861,96,9,54,204,cancelado,2,27.26
2862,12,14,38,63,cancelado,3,24.24
2863,163,20,33,582,preparando,1,14.18
2864,132,7,43,670,preparando,3,52.53
2865,160,15,91,303,pendiente,3,55.74
2866,149,6,94,606,pendiente,4,26.84
2867,54,13,22,554,completado,1,16.43
2868,200,2,10,291,preparando,3,16.95
2869,7,6,38,529,pendiente,3,24.24
2870,190,1,31,234,cancelado,1,11.85
2871,85,10,46,542,preparando,3,20.31
2872,62,14,100,405,cancelado,4,77.28
2873,37,18,73,5,completado,1,13.43
2874,123,3,28,623,preparando,2,6.38
2875,108,3,1,461,pendiente,2,12.48
2876,116,20,95,47,cancelado,4,77.2
2877,195,1,12,590,pendiente,3,32.61
2878,46,1,26,535,pendiente,3,30.24
2879,49,6,69,164,pendiente,1,13.54
2880,51,3,69,689,preparando,2,27.08
2881,74,14,15,327,cancelado,4,68.92
2882,41,5,5,152,cancelado,1,18.16
2883,136,12,15,201,cancelado,3,51.69
2884,187,6,41,81,completado,4,45.64
2885,190,8,55,683,preparando,1,7.29
2886,102,7,56,460,cancelado,1,13.4
2887,60,15,87,316,pendiente,1,11.68
2888,183,14,46,597,completado,4,27.08
2889,191,9,70,392,pendiente,4,16.8
2890,15,8,59,17,preparando,4,25.88
2891,195,4,88,398,preparando,1,17.04
2892,46,12,40,134,preparando,3,29.25
2893,148,15,46,622,completado,1,6.77
2894,193,4,70,684,cancelado,2,8.4
2895,112,13,56,403,cancelado,2,26.8
2896,160,16,26,444,cancelado,3,30.24
2897,127,9,41,508,pendiente,1,11.41
2898,51,4,15,378,completado,3,51.69
2899,56,10,78,678,preparando,2,24.7
2900,36,4,30,140,completado,3,11.79
2901,30,19,98,432,pendiente,4,62.0
2902,63,2,95,115,pendiente,1,19.3
2903,23,6,71,623,cancelado,4,37.44
2904,16,12,22,442,completado,3,49.29
2905,192,16,85,497,pendiente,3,32.07
2906,18,7,51,115,pendiente,1,10.07
2907,134,2,25,78,preparando,2,34.22
2908,121,20,64,719,cancelado,2,22.14
2909,156,20,25,662,cancelado,3,51.33
2910,149,17,40,116,completado,3,29.25
2911,124,12,20,172,cancelado,3,50.85
2912,126,5,48,374,cancelado,2,23.24
2913,97,11,21,469,preparando,4,41.52
2914,114,16,56,2,pendiente,2,26.8
2915,3,9,75,114,pendiente,4,67.48
2916,40,16,51,419,cancelado,1,10.07
2917,21,20,53,593,pendiente,2,29.66
2918,176,15,50,600,pendiente,3,46.5
2919,163,5,20,582,preparando,2,33.9
2920,178,8,14,687,cancelado,1,16.67
2921,167,19,72,631,cancelado,3,54.33
2922,46,11,46,291,pendiente,2,13.54
2923,69,18,29,378,cancelado,2,18.82
2924,133,3,63,694,completado,1,5.62
2925,17,1,23,681,pendiente,4,68.2
2926,66,6,25,660,completado,1,17.11
2927,140,15,58,579,completado,2,27.44
2928,77,15,47,141,cancelado,4,63.68
2929,172,13,35,144,cancelado,4,29.08
2930,101,16,79,635,completado,2,21.34
2931,143,2,81,638,cancelado,1,6.36
2932,84,2,11,26,preparando,1,7.52
2933,19,13,34,474,cancelado,4,50.28
2934,103,7,89,356,preparando,3,29.25
2935,53,8,41,202,cancelado,1,11.41
2936,155,12,10,179,preparando,2,11.3
2937,120,3,28,132,pendiente,2,6.38
2938,69,13,35,65,preparando,4,29.08
2939,180,20,24,388,completado,4,49.4
2940,145,12,81,609,cancelado,3,19.08
2941,13,15,23,528,preparando,3,51.15
2942,7,2,32,132,pendiente,2,34.72
2943,122,5,30,420,completado,4,15.72
2944,186,3,26,475,pendiente,4,40.32
2945,103,4,41,6,preparando,4,45.64
2946,94,6,47,305,preparando,2,31.84
2947,103,20,97,225,preparando,4,65.48
2948,197,12,27,692,cancelado,1,15.5
2949,44,11,72,246,cancelado,2,36.22
2950,191,15,49,666,pendiente,2,25.18
2951,78,19,11,587,preparando,4,30.08
2952,6,12,39,505,cancelado,4,17.28
2953,45,10,69,155,completado,4,54.16
2954,50,18,48,53,preparando,1,11.62
2955,141,20,82,652,preparando,2,35.34
2956,53,11,83,62,cancelado,1,8.73
2957,42,19,64,473,preparando,2,22.14
2958,58,19,89,241,cancelado,1,9.75
2959,111,14,33,282,pendiente,2,28.36
2960,82,8,88,470,pendiente,3,51.12
2961,107,6,84,259,pendiente,1,16.68
2962,18,20,94,697,completado,4,26.84
2963,7,15,90,383,completado,4,45.8
2964,44,19,94,275,completado,2,13.42
2965,52,15,70,626,pendiente,4,16.8
2966,199,1,55,621,cancelado,3,21.87
2967,166,15,49,468,pendiente,3,37.77
2968,192,20,15,593,pendiente,2,34.46
2969,185,16,28,546,completado,2,6.38
2970,146,17,98,163,preparando,3,46.5
2971,68,11,50,716,preparando,3,46.5
2972,61,5,26,404,completado,2,20.16
2973,40,15,74,268,completado,1,12.52
2974,72,5,100,154,completado,1,19.32
2975,97,10,14,439,pendiente,2,33.34
2976,54,5,6,292,preparando,4,13.12
2977,49,10,77,165,preparando,2,20.88
2978,123,9,52,307,pendiente,4,33.56
2979,139,15,78,45,completado,4,49.4
2980,161,14,11,69,preparando,1,7.52
2981,10,19,1,714,cancelado,2,12.48
2982,81,15,10,524,cancelado,3,16.95
2983,42,10,49,375,completado,3,37.77
2984,132,1,88,183,cancelado,4,68.16
2985,37,5,80,25,pendiente,3,50.25
2986,110,15,38,505,completado,3,24.24
2987,8,11,49,284,preparando,1,12.59
2988,101,20,55,44,preparando,3,21.87
2989,184,1,2,280,completado,4,77.8
2990,189,4,19,730,preparando,4,27.92
2991,66,6,3,374,completado,1,9.49
2992,98,18,32,612,cancelado,4,69.44
2993,179,11,39,366,pendiente,1,4.32
2994,73,1,42,187,preparando,4,24.24
2995,159,4,23,553,preparando,1,17.05
2996,185,11,30,658,pendiente,2,7.86
2997,88,13,96,566,completado,2,10.78
2998,155,18,32,49,preparando,1,17.36
2999,21,9,8,515,pendiente,2,33.7
3000,7,5,65,315,pendiente,2,25.62
