y,x,street_count,highway,railway,geometry
9.9079608,-83.6723264,3,,,POINT (-83.6723264 9.9079608)
9.9075507,-83.6729802,1,turning_circle,,POINT (-83.6729802 9.9075507)
9.9076794,-83.6720253,3,,,POINT (-83.6720253 9.9076794)
9.9072605,-83.6727178,1,turning_circle,,POINT (-83.6727178 9.9072605)
9.907372,-83.6717049,3,,,POINT (-83.6717049 9.907372)
9.9070735,-83.6723745,1,turning_circle,,POINT (-83.6723745 9.9070735)
9.9070404,-83.6713669,3,,,POINT (-83.6713669 9.9070404)
9.906484,-83.6737984,3,,,POINT (-83.6737984 9.906484)
9.9057061,-83.6766377,1,,,POINT (-83.6766377 9.9057061)
9.9061159,-83.6764373,4,,,POINT (-83.6764373 9.9061159)
9.9065438,-83.6762313,4,,,POINT (-83.6762313 9.9065438)
9.906422,-83.6748156,4,,,POINT (-83.6748156 9.906422)
9.9079293,-83.674975,4,,,POINT (-83.674975 9.9079293)
9.9083263,-83.6752215,4,,,POINT (-83.6752215 9.9083263)
9.9077074,-83.6762448,3,,,POINT (-83.6762448 9.9077074)
9.9077452,-83.6761773,3,,,POINT (-83.6761773 9.9077452)
9.9081446,-83.6764246,3,,,POINT (-83.6764246 9.9081446)
9.9075488,-83.6802261,4,,,POINT (-83.6802261 9.9075488)
9.9079152,-83.6792961,3,,,POINT (-83.6792961 9.9079152)
9.9083585,-83.6795571,3,,,POINT (-83.6795571 9.9083585)
9.9081056,-83.6805336,3,,,POINT (-83.6805336 9.9081056)
9.9120102,-83.6854571,4,,,POINT (-83.6854571 9.9120102)
9.9115427,-83.6784763,3,,,POINT (-83.6784763 9.9115427)
9.9121342,-83.6775674,3,,,POINT (-83.6775674 9.9121342)
9.9127845,-83.6780439,3,,,POINT (-83.6780439 9.9127845)
9.9120208,-83.6787507,3,,,POINT (-83.6787507 9.9120208)
9.9111087,-83.6720184,3,,,POINT (-83.6720184 9.9111087)
9.9102836,-83.6725602,3,,,POINT (-83.6725602 9.9102836)
9.9126769,-83.6745731,3,,,POINT (-83.6745731 9.9126769)
9.910791,-83.6745927,3,,,POINT (-83.6745927 9.910791)
9.9109325,-83.6808068,3,,,POINT (-83.6808068 9.9109325)
9.9117165,-83.6793393,3,,,POINT (-83.6793393 9.9117165)
9.9123098,-83.6796544,3,,,POINT (-83.6796544 9.9123098)
9.9113224,-83.6788379,3,,,POINT (-83.6788379 9.9113224)
9.909633,-83.6778177,3,,,POINT (-83.6778177 9.909633)
9.9085459,-83.6793089,3,,,POINT (-83.6793089 9.9085459)
9.9094293,-83.6763545,1,,,POINT (-83.6763545 9.9094293)
9.9088352,-83.6780291,3,,,POINT (-83.6780291 9.9088352)
9.9098049,-83.6773603,3,,,POINT (-83.6773603 9.9098049)
9.9111013,-83.6792352,3,,,POINT (-83.6792352 9.9111013)
9.9107819,-83.6798429,3,,,POINT (-83.6798429 9.9107819)
9.9655246,-83.7296538,4,,,POINT (-83.7296538 9.9655246)
9.9665547,-83.7339059,3,,,POINT (-83.7339059 9.9665547)
9.9284854,-83.6951914,3,,,POINT (-83.6951914 9.9284854)
9.9291089,-83.6945102,3,,,POINT (-83.6945102 9.9291089)
9.9266775,-83.6966864,3,,,POINT (-83.6966864 9.9266775)
9.9278973,-83.6970781,3,,,POINT (-83.6970781 9.9278973)
9.9277539,-83.696349,3,,,POINT (-83.696349 9.9277539)
9.9176185,-83.6762899,3,,,POINT (-83.6762899 9.9176185)
9.9159944,-83.6763713,3,,,POINT (-83.6763713 9.9159944)
9.9175754,-83.6753308,3,,,POINT (-83.6753308 9.9175754)
9.915954,-83.675508,4,,,POINT (-83.675508 9.915954)
9.915909,-83.6746538,4,,,POINT (-83.6746538 9.915909)
9.9174727,-83.6740249,3,,,POINT (-83.6740249 9.9174727)
9.9156686,-83.6742112,3,,,POINT (-83.6742112 9.9156686)
9.9170543,-83.6733194,3,,,POINT (-83.6733194 9.9170543)
9.9324652,-83.6527756,3,,,POINT (-83.6527756 9.9324652)
9.9407759,-83.6417726,3,,,POINT (-83.6417726 9.9407759)
9.9504823,-83.6463404,3,,,POINT (-83.6463404 9.9504823)
9.9531453,-83.6529413,3,,,POINT (-83.6529413 9.9531453)
9.9552766,-83.6561439,4,,,POINT (-83.6561439 9.9552766)
9.955403,-83.6571087,3,,,POINT (-83.6571087 9.955403)
9.9751976,-83.647492,3,,,POINT (-83.647492 9.9751976)
9.9750626,-83.6457414,3,,,POINT (-83.6457414 9.9750626)
9.9748153,-83.6449175,3,,,POINT (-83.6449175 9.9748153)
9.9759137,-83.6447033,3,,,POINT (-83.6447033 9.9759137)
9.9759834,-83.6446641,3,,,POINT (-83.6446641 9.9759834)
9.9762614,-83.6473014,4,,,POINT (-83.6473014 9.9762614)
9.9760847,-83.6455802,4,,,POINT (-83.6455802 9.9760847)
9.9770134,-83.646372,3,,,POINT (-83.646372 9.9770134)
9.9761673,-83.6464647,4,,,POINT (-83.6464647 9.9761673)
9.9750594,-83.6466297,3,,,POINT (-83.6466297 9.9750594)
9.9937561,-83.6319943,3,,,POINT (-83.6319943 9.9937561)
9.9970444,-83.6423519,3,,,POINT (-83.6423519 9.9970444)
9.9895663,-83.642604,3,,,POINT (-83.642604 9.9895663)
9.8353856,-83.7097957,3,,,POINT (-83.7097957 9.8353856)
9.8345884,-83.7093709,3,,,POINT (-83.7093709 9.8345884)
9.8329912,-83.7081471,3,,,POINT (-83.7081471 9.8329912)
9.8314324,-83.7063071,3,,,POINT (-83.7063071 9.8314324)
9.8670642,-83.6341885,3,,,POINT (-83.6341885 9.8670642)
9.8509301,-83.6134626,3,,,POINT (-83.6134626 9.8509301)
9.8517895,-83.6133222,4,,,POINT (-83.6133222 9.8517895)
9.8526012,-83.6132102,4,,,POINT (-83.6132102 9.8526012)
9.8817883,-83.6449635,3,,,POINT (-83.6449635 9.8817883)
9.8822748,-83.6451789,3,,,POINT (-83.6451789 9.8822748)
9.8742319,-83.6514332,3,,,POINT (-83.6514332 9.8742319)
9.8739227,-83.6517015,3,,,POINT (-83.6517015 9.8739227)
9.867113,-83.6530756,3,,,POINT (-83.6530756 9.867113)
9.8723944,-83.693724,3,,,POINT (-83.693724 9.8723944)
9.8730004,-83.6954418,3,,,POINT (-83.6954418 9.8730004)
9.8767948,-83.6955378,3,,,POINT (-83.6955378 9.8767948)
9.8794023,-83.695664,3,,,POINT (-83.695664 9.8794023)
9.8910233,-83.6913548,3,,,POINT (-83.6913548 9.8910233)
9.8956605,-83.690465,3,,,POINT (-83.690465 9.8956605)
9.8730645,-83.6569939,3,,,POINT (-83.6569939 9.8730645)
9.9007236,-83.6845102,1,,,POINT (-83.6845102 9.9007236)
9.9004621,-83.6835969,4,,,POINT (-83.6835969 9.9004621)
9.9003127,-83.6830888,3,,,POINT (-83.6830888 9.9003127)
9.9009286,-83.6823198,4,,,POINT (-83.6823198 9.9009286)
9.9027363,-83.6826508,3,,,POINT (-83.6826508 9.9027363)
9.9026427,-83.6822827,3,,,POINT (-83.6822827 9.9026427)
9.8530492,-83.6140419,4,,,POINT (-83.6140419 9.8530492)
9.8518143,-83.6110221,4,,,POINT (-83.6110221 9.8518143)
9.8498561,-83.6112685,3,,,POINT (-83.6112685 9.8498561)
9.8530518,-83.6123498,3,,,POINT (-83.6123498 9.8530518)
9.8560572,-83.6135334,3,,,POINT (-83.6135334 9.8560572)
9.9008074,-83.5717036,3,,,POINT (-83.5717036 9.9008074)
9.9183296,-83.5641954,3,,,POINT (-83.5641954 9.9183296)
9.9290221,-83.5741004,3,,,POINT (-83.5741004 9.9290221)
9.9369078,-83.5705972,3,,,POINT (-83.5705972 9.9369078)
9.9381445,-83.719185,3,,,POINT (-83.719185 9.9381445)
9.9365065,-83.7190068,3,,,POINT (-83.7190068 9.9365065)
9.9590761,-83.5706538,3,,,POINT (-83.5706538 9.9590761)
9.958828,-83.5717221,3,,,POINT (-83.5717221 9.958828)
9.9586439,-83.5733974,3,,,POINT (-83.5733974 9.9586439)
9.9594011,-83.5688567,3,,,POINT (-83.5688567 9.9594011)
9.9589784,-83.5727593,3,,,POINT (-83.5727593 9.9589784)
9.9598473,-83.5708542,3,,,POINT (-83.5708542 9.9598473)
9.8411627,-83.4631605,1,,,POINT (-83.4631605 9.8411627)
9.8368729,-83.6866086,3,,,POINT (-83.6866086 9.8368729)
9.8441429,-83.6847047,3,,,POINT (-83.6847047 9.8441429)
9.9642161,-83.6762289,4,,,POINT (-83.6762289 9.9642161)
9.9848194,-83.7078323,3,,,POINT (-83.7078323 9.9848194)
9.9578107,-83.6605668,3,,,POINT (-83.6605668 9.9578107)
9.9667654,-83.682869,3,,,POINT (-83.682869 9.9667654)
9.9668751,-83.7197757,3,,,POINT (-83.7197757 9.9668751)
9.9030478,-83.6813301,3,,,POINT (-83.6813301 9.9030478)
9.9032216,-83.6817877,3,,,POINT (-83.6817877 9.9032216)
9.9031929,-83.6848651,4,,,POINT (-83.6848651 9.9031929)
9.9037434,-83.6839825,5,traffic_signals,,POINT (-83.6839825 9.9037434)
9.906702,-83.6860352,4,,,POINT (-83.6860352 9.906702)
9.9072252,-83.6856976,3,,,POINT (-83.6856976 9.9072252)
9.9055518,-83.6843266,4,,,POINT (-83.6843266 9.9055518)
9.9059883,-83.6836185,4,,,POINT (-83.6836185 9.9059883)
9.9062779,-83.6847715,4,,,POINT (-83.6847715 9.9062779)
9.9066968,-83.6840517,4,,,POINT (-83.6840517 9.9066968)
9.9038294,-83.6777504,3,,,POINT (-83.6777504 9.9038294)
9.9030417,-83.6826083,3,,,POINT (-83.6826083 9.9030417)
9.8799777,-83.6407421,3,,,POINT (-83.6407421 9.8799777)
9.8802065,-83.6466756,1,,,POINT (-83.6466756 9.8802065)
9.8812824,-83.6400855,1,,,POINT (-83.6400855 9.8812824)
9.8852292,-83.6431847,3,,,POINT (-83.6431847 9.8852292)
9.9118222,-83.6806397,3,,,POINT (-83.6806397 9.9118222)
9.913791,-83.6788531,1,,,POINT (-83.6788531 9.913791)
9.9112004,-83.6803012,3,,,POINT (-83.6803012 9.9112004)
9.9129166,-83.6774991,3,,,POINT (-83.6774991 9.9129166)
9.9131026,-83.6758043,3,,,POINT (-83.6758043 9.9131026)
9.9115629,-83.6811703,3,,,POINT (-83.6811703 9.9115629)
9.9120675,-83.6801573,3,,,POINT (-83.6801573 9.9120675)
9.9114556,-83.6798184,3,,,POINT (-83.6798184 9.9114556)
9.9141392,-83.6759138,1,,,POINT (-83.6759138 9.9141392)
9.9109496,-83.6827646,1,,,POINT (-83.6827646 9.9109496)
9.910585,-83.6851024,1,,,POINT (-83.6851024 9.910585)
9.9118693,-83.6826889,4,,,POINT (-83.6826889 9.9118693)
9.9119777,-83.6848404,3,,,POINT (-83.6848404 9.9119777)
9.8779107,-83.635633,3,,,POINT (-83.635633 9.8779107)
9.8782457,-83.6350901,1,,,POINT (-83.6350901 9.8782457)
9.8776459,-83.6368738,3,,,POINT (-83.6368738 9.8776459)
9.8714194,-83.6338876,3,,,POINT (-83.6338876 9.8714194)
9.8791685,-83.6341417,1,,,POINT (-83.6341417 9.8791685)
9.8763012,-83.6352594,3,,,POINT (-83.6352594 9.8763012)
9.8774427,-83.6371373,3,,,POINT (-83.6371373 9.8774427)
9.8786579,-83.6354496,4,,,POINT (-83.6354496 9.8786579)
9.8792551,-83.6350633,3,,,POINT (-83.6350633 9.8792551)
9.8785605,-83.634965,3,,,POINT (-83.634965 9.8785605)
9.8792128,-83.6505454,1,,,POINT (-83.6505454 9.8792128)
9.8837143,-83.6521013,3,,,POINT (-83.6521013 9.8837143)
9.8791124,-83.634324,3,,,POINT (-83.634324 9.8791124)
9.9040085,-83.6765632,1,,,POINT (-83.6765632 9.9040085)
9.877817,-83.6367107,4,,,POINT (-83.6367107 9.877817)
9.8716843,-83.6327686,3,,,POINT (-83.6327686 9.8716843)
9.878295,-83.6360079,3,,,POINT (-83.6360079 9.878295)
9.8668009,-83.6341999,3,,,POINT (-83.6341999 9.8668009)
9.8652903,-83.6344795,1,,,POINT (-83.6344795 9.8652903)
9.8655276,-83.6342246,1,,,POINT (-83.6342246 9.8655276)
9.8658169,-83.6339097,1,,,POINT (-83.6339097 9.8658169)
9.8532184,-83.6250628,3,,,POINT (-83.6250628 9.8532184)
9.8514848,-83.6276725,1,,,POINT (-83.6276725 9.8514848)
9.8542253,-83.6248887,3,,,POINT (-83.6248887 9.8542253)
9.8662025,-83.6349252,3,,,POINT (-83.6349252 9.8662025)
9.8552239,-83.6259307,3,,,POINT (-83.6259307 9.8552239)
9.8665418,-83.6346768,3,,,POINT (-83.6346768 9.8665418)
9.8616134,-83.6385203,3,,,POINT (-83.6385203 9.8616134)
9.8923161,-83.6310593,3,,,POINT (-83.6310593 9.8923161)
9.8937317,-83.6388798,3,,,POINT (-83.6388798 9.8937317)
9.8995848,-83.6283752,3,,,POINT (-83.6283752 9.8995848)
9.9061895,-83.6283351,1,,,POINT (-83.6283351 9.9061895)
9.8996878,-83.628195,3,,,POINT (-83.628195 9.8996878)
9.8977264,-83.6319333,3,,,POINT (-83.6319333 9.8977264)
9.8939288,-83.638185,3,,,POINT (-83.638185 9.8939288)
9.9156525,-83.6821874,3,,,POINT (-83.6821874 9.9156525)
9.9166898,-83.6902728,3,,,POINT (-83.6902728 9.9166898)
9.916559,-83.69097,1,,,POINT (-83.69097 9.916559)
9.9178733,-83.6939299,1,,,POINT (-83.6939299 9.9178733)
9.9174256,-83.6882713,3,,,POINT (-83.6882713 9.9174256)
9.9146535,-83.6919267,3,,,POINT (-83.6919267 9.9146535)
9.9173853,-83.6798152,3,,,POINT (-83.6798152 9.9173853)
9.9167718,-83.6916606,3,,,POINT (-83.6916606 9.9167718)
9.9150533,-83.6794065,3,,,POINT (-83.6794065 9.9150533)
9.9152187,-83.6889635,3,,,POINT (-83.6889635 9.9152187)
9.9154012,-83.6785643,1,,,POINT (-83.6785643 9.9154012)
9.9147302,-83.6892926,3,,,POINT (-83.6892926 9.9147302)
9.9169098,-83.6804949,3,,,POINT (-83.6804949 9.9169098)
9.9162497,-83.6906125,1,turning_circle,,POINT (-83.6906125 9.9162497)
9.9159205,-83.6902888,1,turning_circle,,POINT (-83.6902888 9.9159205)
9.9146097,-83.680088,3,,,POINT (-83.680088 9.9146097)
9.9169625,-83.6906447,3,,,POINT (-83.6906447 9.9169625)
9.9163894,-83.6811603,3,,,POINT (-83.6811603 9.9163894)
9.9173845,-83.6912137,3,,,POINT (-83.6912137 9.9173845)
9.911407,-83.6770152,1,,,POINT (-83.6770152 9.911407)
9.9085158,-83.6853151,1,,,POINT (-83.6853151 9.9085158)
9.9090961,-83.6854097,1,,,POINT (-83.6854097 9.9090961)
9.909402,-83.6790483,3,,,POINT (-83.6790483 9.909402)
9.9029017,-83.676891,1,,,POINT (-83.676891 9.9029017)
9.9008279,-83.6854097,1,,,POINT (-83.6854097 9.9008279)
9.8998908,-83.6803768,1,,,POINT (-83.6803768 9.8998908)
9.905682,-83.6754623,3,,,POINT (-83.6754623 9.905682)
9.9053325,-83.6756659,1,,,POINT (-83.6756659 9.9053325)
9.9011928,-83.6845938,3,,,POINT (-83.6845938 9.9011928)
9.9586392,-83.5961172,3,,,POINT (-83.5961172 9.9586392)
9.9552277,-83.5977472,1,,,POINT (-83.5977472 9.9552277)
9.9602924,-83.5728754,3,,,POINT (-83.5728754 9.9602924)
9.9547149,-83.5968101,3,,,POINT (-83.5968101 9.9547149)
9.9603542,-83.573074,3,,,POINT (-83.573074 9.9603542)
9.9550587,-83.5968513,3,,,POINT (-83.5968513 9.9550587)
9.9586638,-83.5735506,3,,,POINT (-83.5735506 9.9586638)
9.9569079,-83.5968674,3,,,POINT (-83.5968674 9.9569079)
9.9542337,-83.5944155,3,,,POINT (-83.5944155 9.9542337)
9.955935,-83.569141,3,,,POINT (-83.569141 9.955935)
9.9602684,-83.5759579,3,,,POINT (-83.5759579 9.9602684)
9.9555684,-83.5724848,3,,,POINT (-83.5724848 9.9555684)
9.958991,-83.5750066,3,,,POINT (-83.5750066 9.958991)
9.9588359,-83.5717937,3,,,POINT (-83.5717937 9.9588359)
9.9290595,-83.64485,1,,,POINT (-83.64485 9.9290595)
9.9295662,-83.6484055,1,,,POINT (-83.6484055 9.9295662)
9.9317855,-83.6488561,1,,,POINT (-83.6488561 9.9317855)
9.9335609,-83.638771,1,,,POINT (-83.638771 9.9335609)
9.933043,-83.6452351,1,,,POINT (-83.6452351 9.933043)
9.9326273,-83.6455231,3,,,POINT (-83.6455231 9.9326273)
9.9324935,-83.6472736,3,,,POINT (-83.6472736 9.9324935)
9.9374182,-83.654478,3,,,POINT (-83.654478 9.9374182)
9.9389727,-83.6545579,3,,,POINT (-83.6545579 9.9389727)
9.9333693,-83.6524272,1,,,POINT (-83.6524272 9.9333693)
9.9296994,-83.6476105,3,,,POINT (-83.6476105 9.9296994)
9.9345869,-83.6480707,4,,,POINT (-83.6480707 9.9345869)
9.9328831,-83.6527374,3,,,POINT (-83.6527374 9.9328831)
9.9451749,-83.6637827,3,,,POINT (-83.6637827 9.9451749)
9.9332782,-83.6506767,4,,,POINT (-83.6506767 9.9332782)
9.9832744,-83.6398867,3,,,POINT (-83.6398867 9.9832744)
9.9745352,-83.6442154,3,,,POINT (-83.6442154 9.9745352)
9.978814,-83.6510415,1,,,POINT (-83.6510415 9.978814)
9.9878904,-83.6587666,1,,,POINT (-83.6587666 9.9878904)
9.9737584,-83.6432336,3,,,POINT (-83.6432336 9.9737584)
9.9811152,-83.6466726,1,,,POINT (-83.6466726 9.9811152)
9.9803365,-83.6575516,3,,,POINT (-83.6575516 9.9803365)
9.9756609,-83.6510879,3,,,POINT (-83.6510879 9.9756609)
9.9770624,-83.6466879,3,,,POINT (-83.6466879 9.9770624)
9.9833057,-83.6384542,3,,,POINT (-83.6384542 9.9833057)
9.9749892,-83.6397181,3,,,POINT (-83.6397181 9.9749892)
9.9711806,-83.6411127,3,,,POINT (-83.6411127 9.9711806)
9.9755736,-83.6440918,3,,,POINT (-83.6440918 9.9755736)
9.9833574,-83.6575221,3,,,POINT (-83.6575221 9.9833574)
9.9833374,-83.6378856,1,,,POINT (-83.6378856 9.9833374)
9.9894869,-83.6284657,1,,,POINT (-83.6284657 9.9894869)
9.9836122,-83.6420918,3,,,POINT (-83.6420918 9.9836122)
9.9297021,-83.6975631,1,,,POINT (-83.6975631 9.9297021)
9.9301528,-83.7018195,3,,,POINT (-83.7018195 9.9301528)
9.9365962,-83.6990976,3,,,POINT (-83.6990976 9.9365962)
9.9297351,-83.7018519,3,,,POINT (-83.7018519 9.9297351)
9.9299252,-83.7026022,1,,,POINT (-83.7026022 9.9299252)
9.9303743,-83.7024949,1,,,POINT (-83.7024949 9.9303743)
9.9305916,-83.7017417,3,,,POINT (-83.7017417 9.9305916)
9.9292266,-83.6956105,3,,,POINT (-83.6956105 9.9292266)
9.9291575,-83.7018825,3,,,POINT (-83.7018825 9.9291575)
9.9304377,-83.7011377,1,,,POINT (-83.7011377 9.9304377)
9.9308021,-83.7023428,1,,,POINT (-83.7023428 9.9308021)
9.8513273,-83.6158047,3,,,POINT (-83.6158047 9.8513273)
9.863914,-83.6301096,3,,,POINT (-83.6301096 9.863914)
9.8643882,-83.631443,3,,,POINT (-83.631443 9.8643882)
9.8696866,-83.6248847,1,,,POINT (-83.6248847 9.8696866)
9.8818175,-83.6451286,3,,,POINT (-83.6451286 9.8818175)
9.9645428,-83.671987,3,,,POINT (-83.671987 9.9645428)
9.9631011,-83.672279,3,,,POINT (-83.672279 9.9631011)
9.9635002,-83.6718135,3,,,POINT (-83.6718135 9.9635002)
9.9636629,-83.6728627,3,,,POINT (-83.6728627 9.9636629)
9.9647082,-83.6710815,3,,,POINT (-83.6710815 9.9647082)
9.9625518,-83.6728328,3,,,POINT (-83.6728328 9.9625518)
9.9640873,-83.6724441,3,,,POINT (-83.6724441 9.9640873)
9.9639312,-83.6713307,3,,,POINT (-83.6713307 9.9639312)
9.9633376,-83.673171,1,,,POINT (-83.673171 9.9633376)
9.9615957,-83.6779072,3,,,POINT (-83.6779072 9.9615957)
9.9618133,-83.6786127,1,,,POINT (-83.6786127 9.9618133)
9.9617922,-83.6856937,1,,,POINT (-83.6856937 9.9617922)
9.9634053,-83.6745526,4,,,POINT (-83.6745526 9.9634053)
9.9675209,-83.6734457,3,,,POINT (-83.6734457 9.9675209)
9.9659133,-83.6764028,4,,,POINT (-83.6764028 9.9659133)
9.9653504,-83.6739929,3,,,POINT (-83.6739929 9.9653504)
9.9660213,-83.6771298,3,,,POINT (-83.6771298 9.9660213)
9.9647792,-83.6773826,3,,,POINT (-83.6773826 9.9647792)
9.9635458,-83.6760919,3,,,POINT (-83.6760919 9.9635458)
9.9655313,-83.6743698,3,,,POINT (-83.6743698 9.9655313)
9.9637342,-83.6752274,3,,,POINT (-83.6752274 9.9637342)
9.9684526,-83.6754793,3,,,POINT (-83.6754793 9.9684526)
9.9656931,-83.67489,3,,,POINT (-83.67489 9.9656931)
9.9681546,-83.6746845,3,,,POINT (-83.6746845 9.9681546)
9.9678175,-83.6740856,3,,,POINT (-83.6740856 9.9678175)
9.9691419,-83.6759419,3,,,POINT (-83.6759419 9.9691419)
9.9623459,-83.6743179,3,,,POINT (-83.6743179 9.9623459)
9.965827,-83.6756432,3,,,POINT (-83.6756432 9.965827)
9.9636869,-83.6837271,1,,,POINT (-83.6837271 9.9636869)
9.9604558,-83.6701145,3,,,POINT (-83.6701145 9.9604558)
9.9556185,-83.6622615,3,,,POINT (-83.6622615 9.9556185)
9.9624153,-83.6648127,3,,,POINT (-83.6648127 9.9624153)
9.9758704,-83.6865488,3,,,POINT (-83.6865488 9.9758704)
9.9827667,-83.6812949,3,,,POINT (-83.6812949 9.9827667)
9.9824972,-83.6810374,1,,,POINT (-83.6810374 9.9824972)
9.9821789,-83.6835908,3,,,POINT (-83.6835908 9.9821789)
9.9812504,-83.6819493,3,,,POINT (-83.6819493 9.9812504)
9.9431269,-83.6334653,3,,,POINT (-83.6334653 9.9431269)
9.9427548,-83.6334445,1,,,POINT (-83.6334445 9.9427548)
9.9898356,-83.6930213,1,,,POINT (-83.6930213 9.9898356)
9.9885732,-83.6939184,3,,,POINT (-83.6939184 9.9885732)
9.9817176,-83.6828314,3,,,POINT (-83.6828314 9.9817176)
9.9910243,-83.6986218,3,,,POINT (-83.6986218 9.9910243)
9.9913122,-83.7002043,3,,,POINT (-83.7002043 9.9913122)
9.9921787,-83.6987773,3,,,POINT (-83.6987773 9.9921787)
9.9874688,-83.7043939,3,,,POINT (-83.7043939 9.9874688)
9.8749431,-83.6756304,3,,,POINT (-83.6756304 9.8749431)
9.8506772,-83.6958355,3,,,POINT (-83.6958355 9.8506772)
9.9016277,-83.6800455,3,,,POINT (-83.6800455 9.9016277)
9.9106309,-83.6709047,3,,,POINT (-83.6709047 9.9106309)
9.9230063,-83.6956529,3,,,POINT (-83.6956529 9.9230063)
9.9258069,-83.6980568,1,,,POINT (-83.6980568 9.9258069)
9.9216131,-83.6968837,1,,,POINT (-83.6968837 9.9216131)
9.9236733,-83.695952,3,,,POINT (-83.695952 9.9236733)
9.9237374,-83.6976884,1,,,POINT (-83.6976884 9.9237374)
9.9240586,-83.6961665,3,,,POINT (-83.6961665 9.9240586)
9.9106898,-83.6722736,3,,,POINT (-83.6722736 9.9106898)
9.9230091,-83.6976562,1,,,POINT (-83.6976562 9.9230091)
9.886906,-83.7026451,3,,,POINT (-83.7026451 9.886906)
9.9000703,-83.6960068,3,,,POINT (-83.6960068 9.9000703)
9.8995301,-83.6950172,3,,,POINT (-83.6950172 9.8995301)
9.957737,-83.7080255,3,,,POINT (-83.7080255 9.957737)
9.9057364,-83.6824299,4,,,POINT (-83.6824299 9.9057364)
9.9059539,-83.6820652,1,,,POINT (-83.6820652 9.9059539)
9.91087,-83.6924453,1,,,POINT (-83.6924453 9.91087)
9.911372,-83.6912455,4,,,POINT (-83.6912455 9.911372)
9.9117345,-83.6904249,1,turning_circle,,POINT (-83.6904249 9.9117345)
9.9089346,-83.6914831,1,,,POINT (-83.6914831 9.9089346)
9.9050664,-83.6789789,1,,,POINT (-83.6789789 9.9050664)
9.9031671,-83.678853,4,,,POINT (-83.678853 9.9031671)
9.9009415,-83.6843071,1,,,POINT (-83.6843071 9.9009415)
9.9016424,-83.6835574,3,,,POINT (-83.6835574 9.9016424)
9.902239,-83.6832499,1,,level_crossing,POINT (-83.6832499 9.902239)
9.8991082,-83.6777226,3,,,POINT (-83.6777226 9.8991082)
9.8980036,-83.680616,3,,,POINT (-83.680616 9.8980036)
9.9023814,-83.6853686,1,,,POINT (-83.6853686 9.9023814)
9.9020464,-83.685164,4,,,POINT (-83.685164 9.9020464)
9.9050557,-83.6782766,3,,,POINT (-83.6782766 9.9050557)
9.9047002,-83.6767073,1,,,POINT (-83.6767073 9.9047002)
9.9053591,-83.6786538,1,,,POINT (-83.6786538 9.9053591)
9.8981698,-83.6749675,3,,,POINT (-83.6749675 9.8981698)
9.8978679,-83.6726043,3,,,POINT (-83.6726043 9.8978679)
9.8987195,-83.6785466,1,turning_circle,,POINT (-83.6785466 9.8987195)
9.8962965,-83.682056,1,,,POINT (-83.682056 9.8962965)
9.8967305,-83.6810589,1,turning_circle,,POINT (-83.6810589 9.8967305)
9.8959245,-83.6816524,1,,,POINT (-83.6816524 9.8959245)
9.9051026,-83.6805498,3,,,POINT (-83.6805498 9.9051026)
9.9044181,-83.6801025,3,,,POINT (-83.6801025 9.9044181)
9.8928833,-83.6829706,3,,,POINT (-83.6829706 9.8928833)
9.8896464,-83.6846497,3,,,POINT (-83.6846497 9.8896464)
9.8894575,-83.6851519,3,,,POINT (-83.6851519 9.8894575)
9.887076,-83.6841356,3,,,POINT (-83.6841356 9.887076)
9.8870781,-83.6836144,3,,,POINT (-83.6836144 9.8870781)
9.8870913,-83.6831262,4,,,POINT (-83.6831262 9.8870913)
9.8858546,-83.682799,1,,,POINT (-83.682799 9.8858546)
9.8854636,-83.6834749,1,,,POINT (-83.6834749 9.8854636)
9.8900454,-83.6826649,1,,,POINT (-83.6826649 9.8900454)
9.8930577,-83.684419,1,,,POINT (-83.684419 9.8930577)
9.897763,-83.6756293,3,,,POINT (-83.6756293 9.897763)
9.914818,-83.6706409,3,,,POINT (-83.6706409 9.914818)
9.9163712,-83.6688661,3,,,POINT (-83.6688661 9.9163712)
9.9145046,-83.6702308,3,,,POINT (-83.6702308 9.9145046)
9.9157765,-83.669898,3,,,POINT (-83.669898 9.9157765)
9.915488,-83.6695106,3,,,POINT (-83.6695106 9.915488)
9.9132335,-83.667719,3,,,POINT (-83.667719 9.9132335)
9.914856,-83.6667252,1,,,POINT (-83.6667252 9.914856)
9.9099346,-83.6931651,1,,,POINT (-83.6931651 9.9099346)
9.9068575,-83.6905255,3,,,POINT (-83.6905255 9.9068575)
9.9526361,-83.6990605,1,,,POINT (-83.6990605 9.9526361)
9.9005808,-83.6798093,3,,,POINT (-83.6798093 9.9005808)
9.9167774,-83.691083,1,turning_circle,,POINT (-83.691083 9.9167774)
9.9166386,-83.690908,3,,,POINT (-83.690908 9.9166386)
9.9188235,-83.6923395,1,,,POINT (-83.6923395 9.9188235)
9.9083247,-83.6847465,3,,,POINT (-83.6847465 9.9083247)
9.8991587,-83.6774503,1,,,POINT (-83.6774503 9.8991587)
9.907416,-83.6883541,1,,,POINT (-83.6883541 9.907416)
9.9007067,-83.6792096,1,,,POINT (-83.6792096 9.9007067)
9.9073778,-83.6915434,3,,,POINT (-83.6915434 9.9073778)
9.9076593,-83.6911825,3,,,POINT (-83.6911825 9.9076593)
9.9064223,-83.6907041,1,,,POINT (-83.6907041 9.9064223)
9.9077237,-83.691801,1,,,POINT (-83.691801 9.9077237)
